POPGROUP.id,POPGROUP.display-label,GEO.id,GEO.id2,GEO.display-label,D001
001,Total population,1400000US06065043274,06065043274,"Census Tract 432.74, Riverside County, California",2545
001,Total population,1400000US06065043276,06065043276,"Census Tract 432.76, Riverside County, California",3620
001,Total population,1400000US06065043278,06065043278,"Census Tract 432.78, Riverside County, California",5946
001,Total population,1400000US06065043279,06065043279,"Census Tract 432.79, Riverside County, California",5093
001,Total population,1400000US06065043291,06065043291,"Census Tract 432.91, Riverside County, California",8224
001,Total population,1400000US06065043304,06065043304,"Census Tract 433.04, Riverside County, California",6816
001,Total population,1400000US06065043306,06065043306,"Census Tract 433.06, Riverside County, California",4538
001,Total population,1400000US06065043307,06065043307,"Census Tract 433.07, Riverside County, California",5872
001,Total population,1400000US06065043308,06065043308,"Census Tract 433.08, Riverside County, California",2770
001,Total population,1400000US06065043309,06065043309,"Census Tract 433.09, Riverside County, California",2890
001,Total population,1400000US06065043310,06065043310,"Census Tract 433.10, Riverside County, California",3120
001,Total population,1400000US06065043311,06065043311,"Census Tract 433.11, Riverside County, California",2265
001,Total population,1400000US06065043312,06065043312,"Census Tract 433.12, Riverside County, California",3862
001,Total population,1400000US06065043313,06065043313,"Census Tract 433.13, Riverside County, California",3504
001,Total population,1400000US06065043314,06065043314,"Census Tract 433.14, Riverside County, California",3631
001,Total population,1400000US06065043315,06065043315,"Census Tract 433.15, Riverside County, California",2073
001,Total population,1400000US06065043316,06065043316,"Census Tract 433.16, Riverside County, California",3713
001,Total population,1400000US06065043317,06065043317,"Census Tract 433.17, Riverside County, California",8526
001,Total population,1400000US06065043401,06065043401,"Census Tract 434.01, Riverside County, California",5791
001,Total population,1400000US06065043403,06065043403,"Census Tract 434.03, Riverside County, California",2847
001,Total population,1400000US06065043404,06065043404,"Census Tract 434.04, Riverside County, California",2544
001,Total population,1400000US06065043405,06065043405,"Census Tract 434.05, Riverside County, California",4217
001,Total population,1400000US06065043503,06065043503,"Census Tract 435.03, Riverside County, California",4112
001,Total population,1400000US06065043504,06065043504,"Census Tract 435.04, Riverside County, California",7743
001,Total population,1400000US06065043505,06065043505,"Census Tract 435.05, Riverside County, California",2911
001,Total population,1400000US06065043506,06065043506,"Census Tract 435.06, Riverside County, California",6386
001,Total population,1400000US06065043507,06065043507,"Census Tract 435.07, Riverside County, California",6700
001,Total population,1400000US06065043508,06065043508,"Census Tract 435.08, Riverside County, California",7014
001,Total population,1400000US06065043509,06065043509,"Census Tract 435.09, Riverside County, California",5117
001,Total population,1400000US06065043512,06065043512,"Census Tract 435.12, Riverside County, California",6580
001,Total population,1400000US06065043513,06065043513,"Census Tract 435.13, Riverside County, California",2456
001,Total population,1400000US06065043517,06065043517,"Census Tract 435.17, Riverside County, California",6815
001,Total population,1400000US06065043601,06065043601,"Census Tract 436.01, Riverside County, California",4505
001,Total population,1400000US06065043602,06065043602,"Census Tract 436.02, Riverside County, California",3953
001,Total population,1400000US06065043701,06065043701,"Census Tract 437.01, Riverside County, California",3512
001,Total population,1400000US06065043702,06065043702,"Census Tract 437.02, Riverside County, California",4235
001,Total population,1400000US06065043703,06065043703,"Census Tract 437.03, Riverside County, California",2585
001,Total population,1400000US06065043802,06065043802,"Census Tract 438.02, Riverside County, California",5116
001,Total population,1400000US06065043807,06065043807,"Census Tract 438.07, Riverside County, California",5743
001,Total population,1400000US06065043809,06065043809,"Census Tract 438.09, Riverside County, California",3015
001,Total population,1400000US06065043810,06065043810,"Census Tract 438.10, Riverside County, California",4933
001,Total population,1400000US06065043811,06065043811,"Census Tract 438.11, Riverside County, California",3877
001,Total population,1400000US06065043812,06065043812,"Census Tract 438.12, Riverside County, California",5409
001,Total population,1400000US06065043813,06065043813,"Census Tract 438.13, Riverside County, California",4340
001,Total population,1400000US06065043814,06065043814,"Census Tract 438.14, Riverside County, California",905
001,Total population,1400000US06065043818,06065043818,"Census Tract 438.18, Riverside County, California",3832
001,Total population,1400000US06065043820,06065043820,"Census Tract 438.20, Riverside County, California",3895
001,Total population,1400000US06065043821,06065043821,"Census Tract 438.21, Riverside County, California",2707
001,Total population,1400000US06065043822,06065043822,"Census Tract 438.22, Riverside County, California",2689
001,Total population,1400000US06065043823,06065043823,"Census Tract 438.23, Riverside County, California",7023
001,Total population,1400000US06065043900,06065043900,"Census Tract 439, Riverside County, California",6405
001,Total population,1400000US06065044000,06065044000,"Census Tract 440, Riverside County, California",2109
001,Total population,1400000US06065044101,06065044101,"Census Tract 441.01, Riverside County, California",2973
001,Total population,1400000US06065044102,06065044102,"Census Tract 441.02, Riverside County, California",2841
001,Total population,1400000US06065044103,06065044103,"Census Tract 441.03, Riverside County, California",5669
001,Total population,1400000US06065044104,06065044104,"Census Tract 441.04, Riverside County, California",2647
001,Total population,1400000US06065044200,06065044200,"Census Tract 442, Riverside County, California",5701
001,Total population,1400000US06065044300,06065044300,"Census Tract 443, Riverside County, California",4774
001,Total population,1400000US06065044402,06065044402,"Census Tract 444.02, Riverside County, California",6218
001,Total population,1400000US06065044403,06065044403,"Census Tract 444.03, Riverside County, California",4402
001,Total population,1400000US06065044404,06065044404,"Census Tract 444.04, Riverside County, California",1860
001,Total population,1400000US06065044405,06065044405,"Census Tract 444.05, Riverside County, California",2366
001,Total population,1400000US06065044505,06065044505,"Census Tract 445.05, Riverside County, California",6479
001,Total population,1400000US06065044507,06065044507,"Census Tract 445.07, Riverside County, California",6565
001,Total population,1400000US06065044509,06065044509,"Census Tract 445.09, Riverside County, California",3939
001,Total population,1400000US06065044510,06065044510,"Census Tract 445.10, Riverside County, California",5808
001,Total population,1400000US06065044515,06065044515,"Census Tract 445.15, Riverside County, California",3618
001,Total population,1400000US06065044516,06065044516,"Census Tract 445.16, Riverside County, California",6606
001,Total population,1400000US06065044517,06065044517,"Census Tract 445.17, Riverside County, California",2377
001,Total population,1400000US06065044518,06065044518,"Census Tract 445.18, Riverside County, California",5232
001,Total population,1400000US06065044520,06065044520,"Census Tract 445.20, Riverside County, California",1704
001,Total population,1400000US06065044521,06065044521,"Census Tract 445.21, Riverside County, California",1196
001,Total population,1400000US06065044522,06065044522,"Census Tract 445.22, Riverside County, California",4876
001,Total population,1400000US06065044602,06065044602,"Census Tract 446.02, Riverside County, California",2907
001,Total population,1400000US06065044604,06065044604,"Census Tract 446.04, Riverside County, California",4320
001,Total population,1400000US06065044605,06065044605,"Census Tract 446.05, Riverside County, California",4803
001,Total population,1400000US06065044606,06065044606,"Census Tract 446.06, Riverside County, California",2852
001,Total population,1400000US06065044701,06065044701,"Census Tract 447.01, Riverside County, California",3555
001,Total population,1400000US06065044702,06065044702,"Census Tract 447.02, Riverside County, California",2295
001,Total population,1400000US06065044804,06065044804,"Census Tract 448.04, Riverside County, California",2850
001,Total population,1400000US06065044805,06065044805,"Census Tract 448.05, Riverside County, California",1701
001,Total population,1400000US06065044806,06065044806,"Census Tract 448.06, Riverside County, California",1982
001,Total population,1400000US06065044807,06065044807,"Census Tract 448.07, Riverside County, California",1281
001,Total population,1400000US06065044904,06065044904,"Census Tract 449.04, Riverside County, California",4543
001,Total population,1400000US06065044907,06065044907,"Census Tract 449.07, Riverside County, California",4989
001,Total population,1400000US06065044911,06065044911,"Census Tract 449.11, Riverside County, California",4617
001,Total population,1400000US06065044915,06065044915,"Census Tract 449.15, Riverside County, California",6489
001,Total population,1400000US06065044916,06065044916,"Census Tract 449.16, Riverside County, California",4650
001,Total population,1400000US06065044917,06065044917,"Census Tract 449.17, Riverside County, California",3911
001,Total population,1400000US06065044918,06065044918,"Census Tract 449.18, Riverside County, California",3030
001,Total population,1400000US06065044919,06065044919,"Census Tract 449.19, Riverside County, California",4243
001,Total population,1400000US06065044921,06065044921,"Census Tract 449.21, Riverside County, California",2355
001,Total population,1400000US06065044922,06065044922,"Census Tract 449.22, Riverside County, California",3494
001,Total population,1400000US06065044923,06065044923,"Census Tract 449.23, Riverside County, California",3615
001,Total population,1400000US06065044924,06065044924,"Census Tract 449.24, Riverside County, California",3984
001,Total population,1400000US06065044925,06065044925,"Census Tract 449.25, Riverside County, California",3477
001,Total population,1400000US06065044926,06065044926,"Census Tract 449.26, Riverside County, California",4665
001,Total population,1400000US06065044927,06065044927,"Census Tract 449.27, Riverside County, California",3801
001,Total population,1400000US06065044928,06065044928,"Census Tract 449.28, Riverside County, California",3443
001,Total population,1400000US06065044929,06065044929,"Census Tract 449.29, Riverside County, California",3908
001,Total population,1400000US06065044930,06065044930,"Census Tract 449.30, Riverside County, California",3213
001,Total population,1400000US06065044931,06065044931,"Census Tract 449.31, Riverside County, California",2327
001,Total population,1400000US06065044932,06065044932,"Census Tract 449.32, Riverside County, California",3067
001,Total population,1400000US06065045000,06065045000,"Census Tract 450, Riverside County, California",3424
001,Total population,1400000US06065045103,06065045103,"Census Tract 451.03, Riverside County, California",3623
001,Total population,1400000US06065045108,06065045108,"Census Tract 451.08, Riverside County, California",5726
001,Total population,1400000US06065045109,06065045109,"Census Tract 451.09, Riverside County, California",3831
001,Total population,1400000US06065045110,06065045110,"Census Tract 451.10, Riverside County, California",5401
001,Total population,1400000US06065045114,06065045114,"Census Tract 451.14, Riverside County, California",1939
001,Total population,1400000US06065045115,06065045115,"Census Tract 451.15, Riverside County, California",2026
001,Total population,1400000US06065045116,06065045116,"Census Tract 451.16, Riverside County, California",1492
001,Total population,1400000US06065045117,06065045117,"Census Tract 451.17, Riverside County, California",3969
001,Total population,1400000US06065045118,06065045118,"Census Tract 451.18, Riverside County, California",2762
001,Total population,1400000US06065045119,06065045119,"Census Tract 451.19, Riverside County, California",2811
001,Total population,1400000US06065045120,06065045120,"Census Tract 451.20, Riverside County, California",4580
001,Total population,1400000US06065045121,06065045121,"Census Tract 451.21, Riverside County, California",5457
001,Total population,1400000US06065045122,06065045122,"Census Tract 451.22, Riverside County, California",1427
001,Total population,1400000US06065045123,06065045123,"Census Tract 451.23, Riverside County, California",2356
001,Total population,1400000US06065045124,06065045124,"Census Tract 451.24, Riverside County, California",1505
001,Total population,1400000US06065045125,06065045125,"Census Tract 451.25, Riverside County, California",3017
001,Total population,1400000US06065045207,06065045207,"Census Tract 452.07, Riverside County, California",5014
001,Total population,1400000US06065045209,06065045209,"Census Tract 452.09, Riverside County, California",5441
001,Total population,1400000US06065045212,06065045212,"Census Tract 452.12, Riverside County, California",2293
001,Total population,1400000US06065045213,06065045213,"Census Tract 452.13, Riverside County, California",5216
001,Total population,1400000US06065045214,06065045214,"Census Tract 452.14, Riverside County, California",5648
001,Total population,1400000US06065045215,06065045215,"Census Tract 452.15, Riverside County, California",8515
001,Total population,1400000US06065045216,06065045216,"Census Tract 452.16, Riverside County, California",1804
001,Total population,1400000US06065045217,06065045217,"Census Tract 452.17, Riverside County, California",6225
001,Total population,1400000US06065045222,06065045222,"Census Tract 452.22, Riverside County, California",1595
001,Total population,1400000US06065045224,06065045224,"Census Tract 452.24, Riverside County, California",5471
001,Total population,1400000US06065045226,06065045226,"Census Tract 452.26, Riverside County, California",6810
001,Total population,1400000US06065045228,06065045228,"Census Tract 452.28, Riverside County, California",3936
001,Total population,1400000US06065045233,06065045233,"Census Tract 452.33, Riverside County, California",4244
001,Total population,1400000US06065045302,06065045302,"Census Tract 453.02, Riverside County, California",4459
001,Total population,1400000US06065045303,06065045303,"Census Tract 453.03, Riverside County, California",3035
001,Total population,1400000US06065045304,06065045304,"Census Tract 453.04, Riverside County, California",8675
001,Total population,1400000US06065045501,06065045501,"Census Tract 455.01, Riverside County, California",5518
001,Total population,1400000US06065045502,06065045502,"Census Tract 455.02, Riverside County, California",3744
001,Total population,1400000US06065045604,06065045604,"Census Tract 456.04, Riverside County, California",13694
001,Total population,1400000US06065045605,06065045605,"Census Tract 456.05, Riverside County, California",10543
001,Total population,1400000US06065045606,06065045606,"Census Tract 456.06, Riverside County, California",2680
001,Total population,1400000US06065045608,06065045608,"Census Tract 456.08, Riverside County, California",2878
001,Total population,1400000US06065045609,06065045609,"Census Tract 456.09, Riverside County, California",5880
001,Total population,1400000US06065045703,06065045703,"Census Tract 457.03, Riverside County, California",5708
001,Total population,1400000US06065045704,06065045704,"Census Tract 457.04, Riverside County, California",2804
001,Total population,1400000US06065045705,06065045705,"Census Tract 457.05, Riverside County, California",7522
001,Total population,1400000US06065045706,06065045706,"Census Tract 457.06, Riverside County, California",4821
001,Total population,1400000US06065045707,06065045707,"Census Tract 457.07, Riverside County, California",6397
001,Total population,1400000US06065045900,06065045900,"Census Tract 459, Riverside County, California",1838
001,Total population,1400000US06065046101,06065046101,"Census Tract 461.01, Riverside County, California",3060
001,Total population,1400000US06065046102,06065046102,"Census Tract 461.02, Riverside County, California",2027
001,Total population,1400000US06065046103,06065046103,"Census Tract 461.03, Riverside County, California",3030
001,Total population,1400000US06065046200,06065046200,"Census Tract 462, Riverside County, California",3341
001,Total population,1400000US06065046401,06065046401,"Census Tract 464.01, Riverside County, California",3768
001,Total population,1400000US06065046402,06065046402,"Census Tract 464.02, Riverside County, California",4684
001,Total population,1400000US06065046403,06065046403,"Census Tract 464.03, Riverside County, California",7156
001,Total population,1400000US06065046404,06065046404,"Census Tract 464.04, Riverside County, California",5590
001,Total population,1400000US06065046405,06065046405,"Census Tract 464.05, Riverside County, California",3974
001,Total population,1400000US06065046500,06065046500,"Census Tract 465, Riverside County, California",9277
001,Total population,1400000US06065046601,06065046601,"Census Tract 466.01, Riverside County, California",4888
001,Total population,1400000US06065046602,06065046602,"Census Tract 466.02, Riverside County, California",3712
001,Total population,1400000US06065046700,06065046700,"Census Tract 467, Riverside County, California",4442
001,Total population,1400000US06065046800,06065046800,"Census Tract 468, Riverside County, California",6365
001,Total population,1400000US06065046900,06065046900,"Census Tract 469, Riverside County, California",2043
001,Total population,1400000US06065047000,06065047000,"Census Tract 470, Riverside County, California",1749
001,Total population,1400000US06065047201,06065047201,"Census Tract 472.01, Riverside County, California",1958
001,Total population,1400000US06065047202,06065047202,"Census Tract 472.02, Riverside County, California",1929
001,Total population,1400000US06065047900,06065047900,"Census Tract 479, Riverside County, California",11611
001,Total population,1400000US06065048100,06065048100,"Census Tract 481, Riverside County, California",6404
001,Total population,1400000US06065048200,06065048200,"Census Tract 482, Riverside County, California",4301
001,Total population,1400000US06065048300,06065048300,"Census Tract 483, Riverside County, California",6649
001,Total population,1400000US06065048700,06065048700,"Census Tract 487, Riverside County, California",4489
001,Total population,1400000US06065048800,06065048800,"Census Tract 488, Riverside County, California",4512
001,Total population,1400000US06065048901,06065048901,"Census Tract 489.01, Riverside County, California",3805
001,Total population,1400000US06065048902,06065048902,"Census Tract 489.02, Riverside County, California",5957
001,Total population,1400000US06065049000,06065049000,"Census Tract 490, Riverside County, California",8249
001,Total population,1400000US06065049100,06065049100,"Census Tract 491, Riverside County, California",5264
001,Total population,1400000US06065049400,06065049400,"Census Tract 494, Riverside County, California",2978
001,Total population,1400000US06065049500,06065049500,"Census Tract 495, Riverside County, California",8421
001,Total population,1400000US06065049600,06065049600,"Census Tract 496, Riverside County, California",7176
001,Total population,1400000US06065049700,06065049700,"Census Tract 497, Riverside County, California",9511
001,Total population,1400000US06065049800,06065049800,"Census Tract 498, Riverside County, California",3771
001,Total population,1400000US06065050300,06065050300,"Census Tract 503, Riverside County, California",11161
001,Total population,1400000US06065050400,06065050400,"Census Tract 504, Riverside County, California",10378
001,Total population,1400000US06065050500,06065050500,"Census Tract 505, Riverside County, California",13261
001,Total population,1400000US06065050600,06065050600,"Census Tract 506, Riverside County, California",6850
001,Total population,1400000US06065050700,06065050700,"Census Tract 507, Riverside County, California",9969
001,Total population,1400000US06065050900,06065050900,"Census Tract 509, Riverside County, California",4340
001,Total population,1400000US06065051100,06065051100,"Census Tract 511, Riverside County, California",6188
001,Total population,1400000US06065051200,06065051200,"Census Tract 512, Riverside County, California",3403
001,Total population,1400000US06065051300,06065051300,"Census Tract 513, Riverside County, California",8371
001,Total population,1400000US06065051400,06065051400,"Census Tract 514, Riverside County, California",6956
001,Total population,1400000US06065940100,06065940100,"Census Tract 9401, Riverside County, California",166
001,Total population,1400000US06065940400,06065940400,"Census Tract 9404, Riverside County, California",6504
001,Total population,1400000US06065940500,06065940500,"Census Tract 9405, Riverside County, California",2208
001,Total population,1400000US06065940600,06065940600,"Census Tract 9406, Riverside County, California",3026
001,Total population,1400000US06065940700,06065940700,"Census Tract 9407, Riverside County, California",2613
001,Total population,1400000US06065940800,06065940800,"Census Tract 9408, Riverside County, California",2613
001,Total population,1400000US06065940900,06065940900,"Census Tract 9409, Riverside County, California",1916
001,Total population,1400000US06065941000,06065941000,"Census Tract 9410, Riverside County, California",3812
001,Total population,1400000US06065941100,06065941100,"Census Tract 9411, Riverside County, California",2051
001,Total population,1400000US06065941200,06065941200,"Census Tract 9412, Riverside County, California",2205
001,Total population,1400000US06065941300,06065941300,"Census Tract 9413, Riverside County, California",3300
001,Total population,1400000US06065941400,06065941400,"Census Tract 9414, Riverside County, California",3179
001,Total population,1400000US06065941500,06065941500,"Census Tract 9415, Riverside County, California",4291
001,Total population,1400000US06065981000,06065981000,"Census Tract 9810, Riverside County, California",7634
001,Total population,1400000US06067000100,06067000100,"Census Tract 1, Sacramento County, California",3558
001,Total population,1400000US06067000200,06067000200,"Census Tract 2, Sacramento County, California",3497
001,Total population,1400000US06067000300,06067000300,"Census Tract 3, Sacramento County, California",3103
001,Total population,1400000US06067000400,06067000400,"Census Tract 4, Sacramento County, California",3667
001,Total population,1400000US06067000500,06067000500,"Census Tract 5, Sacramento County, California",3159
001,Total population,1400000US06067000600,06067000600,"Census Tract 6, Sacramento County, California",1122
001,Total population,1400000US06067000700,06067000700,"Census Tract 7, Sacramento County, California",2806
001,Total population,1400000US06067000800,06067000800,"Census Tract 8, Sacramento County, California",1425
001,Total population,1400000US06067001101,06067001101,"Census Tract 11.01, Sacramento County, California",2047
001,Total population,1400000US06067001200,06067001200,"Census Tract 12, Sacramento County, California",3323
001,Total population,1400000US06067001300,06067001300,"Census Tract 13, Sacramento County, California",3005
001,Total population,1400000US06067001400,06067001400,"Census Tract 14, Sacramento County, California",2466
001,Total population,1400000US06067001500,06067001500,"Census Tract 15, Sacramento County, California",4329
001,Total population,1400000US06067001600,06067001600,"Census Tract 16, Sacramento County, California",5421
001,Total population,1400000US06067001700,06067001700,"Census Tract 17, Sacramento County, California",4794
001,Total population,1400000US06067001800,06067001800,"Census Tract 18, Sacramento County, California",4686
001,Total population,1400000US06067001900,06067001900,"Census Tract 19, Sacramento County, California",2771
001,Total population,1400000US06067002000,06067002000,"Census Tract 20, Sacramento County, California",2376
001,Total population,1400000US06067002100,06067002100,"Census Tract 21, Sacramento County, California",2377
001,Total population,1400000US06067002200,06067002200,"Census Tract 22, Sacramento County, California",4004
001,Total population,1400000US06067002300,06067002300,"Census Tract 23, Sacramento County, California",3156
001,Total population,1400000US06067002400,06067002400,"Census Tract 24, Sacramento County, California",4387
001,Total population,1400000US06067002500,06067002500,"Census Tract 25, Sacramento County, California",1587
001,Total population,1400000US06067002600,06067002600,"Census Tract 26, Sacramento County, California",2505
001,Total population,1400000US06067002700,06067002700,"Census Tract 27, Sacramento County, California",3383
001,Total population,1400000US06067002800,06067002800,"Census Tract 28, Sacramento County, California",3291
001,Total population,1400000US06067002900,06067002900,"Census Tract 29, Sacramento County, California",4499
001,Total population,1400000US06067003000,06067003000,"Census Tract 30, Sacramento County, California",6563
001,Total population,1400000US06067003101,06067003101,"Census Tract 31.01, Sacramento County, California",3568
001,Total population,1400000US06067003102,06067003102,"Census Tract 31.02, Sacramento County, California",2933
001,Total population,1400000US06067003202,06067003202,"Census Tract 32.02, Sacramento County, California",5052
001,Total population,1400000US06067003203,06067003203,"Census Tract 32.03, Sacramento County, California",3200
001,Total population,1400000US06067003204,06067003204,"Census Tract 32.04, Sacramento County, California",5456
001,Total population,1400000US06067003300,06067003300,"Census Tract 33, Sacramento County, California",4073
001,Total population,1400000US06067003400,06067003400,"Census Tract 34, Sacramento County, California",4085
001,Total population,1400000US06067003501,06067003501,"Census Tract 35.01, Sacramento County, California",2629
001,Total population,1400000US06067003502,06067003502,"Census Tract 35.02, Sacramento County, California",2916
001,Total population,1400000US06067003600,06067003600,"Census Tract 36, Sacramento County, California",2826
001,Total population,1400000US06067003700,06067003700,"Census Tract 37, Sacramento County, California",4219
001,Total population,1400000US06067003800,06067003800,"Census Tract 38, Sacramento County, California",5083
001,Total population,1400000US06067003900,06067003900,"Census Tract 39, Sacramento County, California",3374
001,Total population,1400000US06067004001,06067004001,"Census Tract 40.01, Sacramento County, California",5755
001,Total population,1400000US06067004004,06067004004,"Census Tract 40.04, Sacramento County, California",6086
001,Total population,1400000US06067004005,06067004005,"Census Tract 40.05, Sacramento County, California",4185
001,Total population,1400000US06067004006,06067004006,"Census Tract 40.06, Sacramento County, California",4843
001,Total population,1400000US06067004008,06067004008,"Census Tract 40.08, Sacramento County, California",3596
001,Total population,1400000US06067004009,06067004009,"Census Tract 40.09, Sacramento County, California",5129
001,Total population,1400000US06067004010,06067004010,"Census Tract 40.10, Sacramento County, California",5131
001,Total population,1400000US06067004011,06067004011,"Census Tract 40.11, Sacramento County, California",3086
001,Total population,1400000US06067004012,06067004012,"Census Tract 40.12, Sacramento County, California",3267
001,Total population,1400000US06067004100,06067004100,"Census Tract 41, Sacramento County, California",5015
001,Total population,1400000US06067004201,06067004201,"Census Tract 42.01, Sacramento County, California",5290
001,Total population,1400000US06067004202,06067004202,"Census Tract 42.02, Sacramento County, California",5538
001,Total population,1400000US06067004203,06067004203,"Census Tract 42.03, Sacramento County, California",5112
001,Total population,1400000US06067004300,06067004300,"Census Tract 43, Sacramento County, California",9553
001,Total population,1400000US06067004401,06067004401,"Census Tract 44.01, Sacramento County, California",4122
001,Total population,1400000US06067004402,06067004402,"Census Tract 44.02, Sacramento County, California",4252
001,Total population,1400000US06067004501,06067004501,"Census Tract 45.01, Sacramento County, California",3529
001,Total population,1400000US06067004502,06067004502,"Census Tract 45.02, Sacramento County, California",4795
001,Total population,1400000US06067004601,06067004601,"Census Tract 46.01, Sacramento County, California",7614
001,Total population,1400000US06067004602,06067004602,"Census Tract 46.02, Sacramento County, California",5067
001,Total population,1400000US06067004701,06067004701,"Census Tract 47.01, Sacramento County, California",3303
001,Total population,1400000US06067004702,06067004702,"Census Tract 47.02, Sacramento County, California",4945
001,Total population,1400000US06067004801,06067004801,"Census Tract 48.01, Sacramento County, California",5899
001,Total population,1400000US06067004802,06067004802,"Census Tract 48.02, Sacramento County, California",4485
001,Total population,1400000US06067004903,06067004903,"Census Tract 49.03, Sacramento County, California",6740
001,Total population,1400000US06067004904,06067004904,"Census Tract 49.04, Sacramento County, California",5675
001,Total population,1400000US06067004905,06067004905,"Census Tract 49.05, Sacramento County, California",6649
001,Total population,1400000US06067004906,06067004906,"Census Tract 49.06, Sacramento County, California",2797
001,Total population,1400000US06067005001,06067005001,"Census Tract 50.01, Sacramento County, California",8107
001,Total population,1400000US06067005002,06067005002,"Census Tract 50.02, Sacramento County, California",6284
001,Total population,1400000US06067005101,06067005101,"Census Tract 51.01, Sacramento County, California",4454
001,Total population,1400000US06067005102,06067005102,"Census Tract 51.02, Sacramento County, California",4481
001,Total population,1400000US06067005201,06067005201,"Census Tract 52.01, Sacramento County, California",3040
001,Total population,1400000US06067005202,06067005202,"Census Tract 52.02, Sacramento County, California",3154
001,Total population,1400000US06067005204,06067005204,"Census Tract 52.04, Sacramento County, California",4220
001,Total population,1400000US06067005205,06067005205,"Census Tract 52.05, Sacramento County, California",2109
001,Total population,1400000US06067005301,06067005301,"Census Tract 53.01, Sacramento County, California",1823
001,Total population,1400000US06067005402,06067005402,"Census Tract 54.02, Sacramento County, California",2641
001,Total population,1400000US06067005403,06067005403,"Census Tract 54.03, Sacramento County, California",2224
001,Total population,1400000US06067005404,06067005404,"Census Tract 54.04, Sacramento County, California",5611
001,Total population,1400000US06067005502,06067005502,"Census Tract 55.02, Sacramento County, California",5477
001,Total population,1400000US06067005505,06067005505,"Census Tract 55.05, Sacramento County, California",4550
001,Total population,1400000US06067005506,06067005506,"Census Tract 55.06, Sacramento County, California",3066
001,Total population,1400000US06067005508,06067005508,"Census Tract 55.08, Sacramento County, California",3106
001,Total population,1400000US06067005509,06067005509,"Census Tract 55.09, Sacramento County, California",1910
001,Total population,1400000US06067005510,06067005510,"Census Tract 55.10, Sacramento County, California",4291
001,Total population,1400000US06067005601,06067005601,"Census Tract 56.01, Sacramento County, California",4822
001,Total population,1400000US06067005605,06067005605,"Census Tract 56.05, Sacramento County, California",3124
001,Total population,1400000US06067005606,06067005606,"Census Tract 56.06, Sacramento County, California",4029
001,Total population,1400000US06067005701,06067005701,"Census Tract 57.01, Sacramento County, California",3060
001,Total population,1400000US06067005702,06067005702,"Census Tract 57.02, Sacramento County, California",4795
001,Total population,1400000US06067005801,06067005801,"Census Tract 58.01, Sacramento County, California",5050
001,Total population,1400000US06067005803,06067005803,"Census Tract 58.03, Sacramento County, California",3545
001,Total population,1400000US06067005804,06067005804,"Census Tract 58.04, Sacramento County, California",2585
001,Total population,1400000US06067005901,06067005901,"Census Tract 59.01, Sacramento County, California",5892
001,Total population,1400000US06067005903,06067005903,"Census Tract 59.03, Sacramento County, California",2277
001,Total population,1400000US06067005904,06067005904,"Census Tract 59.04, Sacramento County, California",4825
001,Total population,1400000US06067006002,06067006002,"Census Tract 60.02, Sacramento County, California",4624
001,Total population,1400000US06067006003,06067006003,"Census Tract 60.03, Sacramento County, California",4461
001,Total population,1400000US06067006004,06067006004,"Census Tract 60.04, Sacramento County, California",2319
001,Total population,1400000US06067006101,06067006101,"Census Tract 61.01, Sacramento County, California",4608
001,Total population,1400000US06067006102,06067006102,"Census Tract 61.02, Sacramento County, California",3114
001,Total population,1400000US06067006201,06067006201,"Census Tract 62.01, Sacramento County, California",6290
001,Total population,1400000US06067006202,06067006202,"Census Tract 62.02, Sacramento County, California",3599
001,Total population,1400000US06067006300,06067006300,"Census Tract 63, Sacramento County, California",4592
001,Total population,1400000US06067006400,06067006400,"Census Tract 64, Sacramento County, California",5347
001,Total population,1400000US06067006500,06067006500,"Census Tract 65, Sacramento County, California",6637
001,Total population,1400000US06067006600,06067006600,"Census Tract 66, Sacramento County, California",6166
001,Total population,1400000US06067006701,06067006701,"Census Tract 67.01, Sacramento County, California",8370
001,Total population,1400000US06067006702,06067006702,"Census Tract 67.02, Sacramento County, California",7560
001,Total population,1400000US06067006800,06067006800,"Census Tract 68, Sacramento County, California",7455
001,Total population,1400000US06067006900,06067006900,"Census Tract 69, Sacramento County, California",4763
001,Total population,1400000US06067007001,06067007001,"Census Tract 70.01, Sacramento County, California",3842
001,Total population,1400000US06067007004,06067007004,"Census Tract 70.04, Sacramento County, California",7533
001,Total population,1400000US06067007007,06067007007,"Census Tract 70.07, Sacramento County, California",5356
001,Total population,1400000US06067007010,06067007010,"Census Tract 70.10, Sacramento County, California",3626
001,Total population,1400000US06067007011,06067007011,"Census Tract 70.11, Sacramento County, California",5788
001,Total population,1400000US06067007012,06067007012,"Census Tract 70.12, Sacramento County, California",3345
001,Total population,1400000US06067007013,06067007013,"Census Tract 70.13, Sacramento County, California",2779
001,Total population,1400000US06067007014,06067007014,"Census Tract 70.14, Sacramento County, California",7342
001,Total population,1400000US06067007015,06067007015,"Census Tract 70.15, Sacramento County, California",4997
001,Total population,1400000US06067007016,06067007016,"Census Tract 70.16, Sacramento County, California",5537
001,Total population,1400000US06067007017,06067007017,"Census Tract 70.17, Sacramento County, California",2770
001,Total population,1400000US06067007018,06067007018,"Census Tract 70.18, Sacramento County, California",5083
001,Total population,1400000US06067007019,06067007019,"Census Tract 70.19, Sacramento County, California",1203
001,Total population,1400000US06067007020,06067007020,"Census Tract 70.20, Sacramento County, California",4034
